Emotiv EPOC+: ['AF3', 'AF4', 'F7', 'F8', 'F3', 'F4', 'FC5', 'FC6', 'T7', 'T8', 'P7', 'P8', 'O1', 'O2']
device: cuda
Total Segments (before droping 0): 37575
Count per Emotion:
emotion
0    10170
1    10245
2     9225
3     7935
Name: count, dtype: int64
------------------------------
Total Segments: 27405
------------------------------
Count per Emotion:
emotion
1    10245
2     9225
3     7935
Name: count, dtype: int64
------------------------------
Percentage per Emotion:
emotion
1    37.38
2    33.66
3    28.95
Name: count, dtype: float64

✅ Data is reasonably BALANCED (Diff: 8.43%)
Detected Input Shape: torch.Size([1, 1, 62, 5])
Setting model in_chans to: 1

========================================
  PROCESSING SUBJECT: 1
========================================
Total Unique Videos (Across 3 Sessions): 54
Training on: 43 | Testing on: 11
Epoch 5: Train Acc=68.90% | Val Acc=78.80% | Loss: 0.5793/0.6024 | Loss Ratio: 0.96 | LR: 0.000055 | Elapsed Time: 1.84 seconds 
Epoch 6: Train Acc=71.63% | Val Acc=84.24% | Loss: 0.5989/0.5770 | Loss Ratio: 1.04 | LR: 0.000057 | Elapsed Time: 1.84 seconds 
Epoch 7: Train Acc=74.63% | Val Acc=84.24% | Loss: 0.5498/0.5721 | Loss Ratio: 0.96 | LR: 0.000060 | Elapsed Time: 1.84 seconds 
Epoch 8: Train Acc=73.80% | Val Acc=84.24% | Loss: 0.5600/0.5952 | Loss Ratio: 0.94 | LR: 0.000063 | Elapsed Time: 1.84 seconds 
Epoch 9: Train Acc=77.58% | Val Acc=84.24% | Loss: 0.5405/0.5790 | Loss Ratio: 0.93 | LR: 0.000066 | Elapsed Time: 1.84 seconds 
Epoch 10: Train Acc=84.58% | Val Acc=84.24% | Loss: 0.4413/0.6920 | Loss Ratio: 0.64 | LR: 0.000069 | Elapsed Time: 1.83 seconds 
Epoch 11: Train Acc=84.94% | Val Acc=84.24% | Loss: 0.4778/0.5899 | Loss Ratio: 0.81 | LR: 0.000073 | Elapsed Time: 1.84 seconds 
Epoch 12: Train Acc=86.70% | Val Acc=85.87% | Loss: 0.4596/0.7114 | Loss Ratio: 0.65 | LR: 0.000078 | Elapsed Time: 1.83 seconds 
Epoch 13: Train Acc=75.20% | Val Acc=61.96% | Loss: 0.5611/0.6002 | Loss Ratio: 0.93 | LR: 0.000083 | Elapsed Time: 1.83 seconds 
Epoch 14: Train Acc=78.73% | Val Acc=84.24% | Loss: 0.5127/0.6150 | Loss Ratio: 0.83 | LR: 0.000088 | Elapsed Time: 1.82 seconds 
Epoch 15: Train Acc=83.90% | Val Acc=84.24% | Loss: 0.4823/0.6208 | Loss Ratio: 0.78 | LR: 0.000093 | Elapsed Time: 1.83 seconds 
Epoch 16: Train Acc=80.64% | Val Acc=84.24% | Loss: 0.5045/0.6757 | Loss Ratio: 0.75 | LR: 0.000099 | Elapsed Time: 1.83 seconds 
Epoch 17: Train Acc=82.71% | Val Acc=84.24% | Loss: 0.4759/0.6615 | Loss Ratio: 0.72 | LR: 0.000105 | Elapsed Time: 1.82 seconds 
Epoch 18: Train Acc=77.60% | Val Acc=84.24% | Loss: 0.5183/0.6249 | Loss Ratio: 0.83 | LR: 0.000111 | Elapsed Time: 1.83 seconds 
Epoch 19: Train Acc=88.33% | Val Acc=84.24% | Loss: 0.4335/0.6824 | Loss Ratio: 0.64 | LR: 0.000118 | Elapsed Time: 1.82 seconds 
Epoch 20: Train Acc=80.85% | Val Acc=84.24% | Loss: 0.4936/0.6218 | Loss Ratio: 0.79 | LR: 0.000125 | Elapsed Time: 1.84 seconds 
Epoch 21: Train Acc=88.41% | Val Acc=84.24% | Loss: 0.4188/0.6957 | Loss Ratio: 0.60 | LR: 0.000132 | Elapsed Time: 1.85 seconds 
Epoch 22: Train Acc=81.85% | Val Acc=78.80% | Loss: 0.4880/0.6389 | Loss Ratio: 0.76 | LR: 0.000139 | Elapsed Time: 1.83 seconds 
Epoch 23: Train Acc=82.07% | Val Acc=84.24% | Loss: 0.4713/0.6821 | Loss Ratio: 0.69 | LR: 0.000147 | Elapsed Time: 1.82 seconds 
Epoch 24: Train Acc=81.04% | Val Acc=84.24% | Loss: 0.4960/0.5270 | Loss Ratio: 0.94 | LR: 0.000155 | Elapsed Time: 1.82 seconds 
Epoch 25: Train Acc=87.27% | Val Acc=84.24% | Loss: 0.4304/0.6716 | Loss Ratio: 0.64 | LR: 0.000163 | Elapsed Time: 1.82 seconds 
Epoch 26: Train Acc=80.76% | Val Acc=84.24% | Loss: 0.4770/0.5898 | Loss Ratio: 0.81 | LR: 0.000171 | Elapsed Time: 1.84 seconds 
